relationship_id,skill_a_id,skill_b_id,skill_a_name,skill_b_name,relationship_type,confidence,composite_score,recommended_action,priority,priority_score,rationale
REL-efbdc51a-a39f-e311-9503-005056801da1-f2bdc51a-a39f-e311-9503-005056801da1,efbdc51a-a39f-e311-9503-005056801da1,f2bdc51a-a39f-e311-9503-005056801da1,Read a 2-category tally chart,Read a picture graph,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1380d921-53c3-4c89-82d8-24bf2f082431-49addd3f-1aa8-48c4-8caf-3a9a567fd014,1380d921-53c3-4c89-82d8-24bf2f082431,49addd3f-1aa8-48c4-8caf-3a9a567fd014,Describe thoughts in second-grade narrative writing,Describe actions in second-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.552,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-03bec51a-a39f-e311-9503-005056801da1-fdbdc51a-a39f-e311-9503-005056801da1,03bec51a-a39f-e311-9503-005056801da1,fdbdc51a-a39f-e311-9503-005056801da1,"Answer a question using information from a bar graph with a y-axis scale by 2s, 5s, or 10s",Answer a question using information from a tally chart,DISTINCT,0.9,0.36,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f1bdc51a-a39f-e311-9503-005056801da1-f4bdc51a-a39f-e311-9503-005056801da1,f1bdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,Answer a question using information from a 2-category tally chart,Answer a question using information from a picture graph,COMPLEMENTARY,0.5599999999999999,0.5142857142857142,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1cd035ac-484d-4560-85e5-6dfa56cf3295-950d2184-81cf-4adf-b512-316a433deefd,950d2184-81cf-4adf-b512-316a433deefd,1cd035ac-484d-4560-85e5-6dfa56cf3295,Introduce a narrator in seventh-grade narrative writing,Introduce a narrator in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-28a3bfaa-479d-e311-b77c-005056801da1-7fc1662f-dbe5-487a-9fa9-fa16fcb86094,28a3bfaa-479d-e311-b77c-005056801da1,7fc1662f-dbe5-487a-9fa9-fa16fcb86094,Add within 20 using properties of operations,Add and subtract within 20 using properties of operations,COMPLEMENTARY,0.5599999999999999,0.56,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4f1d0e48-d344-487c-966f-ac41d727c8df-7ba3bfaa-479d-e311-b77c-005056801da1,4f1d0e48-d344-487c-966f-ac41d727c8df,7ba3bfaa-479d-e311-b77c-005056801da1,Add within 100 using pictures or concrete models,Add 10 to a 2-digit number using mental math,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-8ebac51a-a39f-e311-9503-005056801da1-f7bdc51a-a39f-e311-9503-005056801da1,f7bdc51a-a39f-e311-9503-005056801da1,8ebac51a-a39f-e311-9503-005056801da1,Answer a question using information from a pictograph (1 symbol = 1 object),"Answer a question using an ordinal number up to ""twentieth""",DISTINCT,0.9,0.22714285714285715,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-a6458c8e-6426-49f9-b3d6-1857f2bc458f-f4bdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,a6458c8e-6426-49f9-b3d6-1857f2bc458f,Answer a question using information from a picture graph,Answer a question using information from a data representation,DISTINCT,0.9,0.37,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3c7f63d8-2400-e411-9e54-005056801da1-64d91921-f72f-491f-9926-2e8a4830de39,64d91921-f72f-491f-9926-2e8a4830de39,3c7f63d8-2400-e411-9e54-005056801da1,"Decode grade-appropriate one- and two-syllable words using knowledge of consonant trigraphs (e.g., kitchen, bridge)",Present data using tables,DISTINCT,0.9,0.33000000000000007,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1aefea77-8247-42ba-a439-107f4fee981d-dda3108b-5fbf-4c28-afd1-fec18e021e7a,1aefea77-8247-42ba-a439-107f4fee981d,dda3108b-5fbf-4c28-afd1-fec18e021e7a,Subtract within 1000 using one of various strategies,Add within 1000 using one of various strategies,COMPLEMENTARY,0.5599999999999999,0.52,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-d0621e75-10c7-4116-934f-f7df2a411bf0-faa3bfaa-479d-e311-b77c-005056801da1,d0621e75-10c7-4116-934f-f7df2a411bf0,faa3bfaa-479d-e311-b77c-005056801da1,Draw a picture graph or bar graph to represent a data set using up to three categories,Draw a picture graph or bar graph to represent a data set using up to four categories,COMPLEMENTARY,0.5599999999999999,0.5700000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-92d7d03c-e87d-40ce-b421-6ef7ebb2f035-9fedf7e5-d566-4acb-ac10-59be82be7b17,92d7d03c-e87d-40ce-b421-6ef7ebb2f035,9fedf7e5-d566-4acb-ac10-59be82be7b17,Provide a sense of closure in second-grade narrative writing,Provide a conclusion in seventh-grade narrative writing,DISTINCT,0.9,0.42000000000000004,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0299a3e5-09b7-42c7-aaa2-a7d3e23aa26e-2421fe16-aa89-4bb6-a12d-611be1a3ded5,0299a3e5-09b7-42c7-aaa2-a7d3e23aa26e,2421fe16-aa89-4bb6-a12d-611be1a3ded5,Add and subtract within 20 using strategies based on place value,Fluently add and subtract whole numbers within 100 using various strategies,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-175f65db-8c6c-4ad6-8103-5ec4788ed964-3abec51a-a39f-e311-9503-005056801da1,175f65db-8c6c-4ad6-8103-5ec4788ed964,3abec51a-a39f-e311-9503-005056801da1,Use a picture graph or pictograph to represent groups of objects (1 symbol = 1 object),Use a circle graph to represent percentage data,DISTINCT,0.9,0.46199999999999997,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-72a3bfaa-479d-e311-b77c-005056801da1-8aa3bfaa-479d-e311-b77c-005056801da1,72a3bfaa-479d-e311-b77c-005056801da1,8aa3bfaa-479d-e311-b77c-005056801da1,Count on by ones from a number within 120,Count on by ones from a number within 1000,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6a354e80-188a-4392-9111-d5cec537f247-e4cc5ab7-d4cc-48d9-86c2-c71303d7ba0f,6a354e80-188a-4392-9111-d5cec537f247,e4cc5ab7-d4cc-48d9-86c2-c71303d7ba0f,Solve an add-to or take-from word problem within 20 with unknowns in any position,Solve an add-to word problem within 20,COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-57bac51a-a39f-e311-9503-005056801da1-e00ba8a1-6b9e-4641-afd1-5a951e577bd6,57bac51a-a39f-e311-9503-005056801da1,e00ba8a1-6b9e-4641-afd1-5a951e577bd6,Count back by ones from a number less than 20,"Count backward by tens and hundreds from a number within 1,000",COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-5cbcb862-476e-4ff3-b929-ba8a7631465d-e7a3bfaa-479d-e311-b77c-005056801da1,5cbcb862-476e-4ff3-b929-ba8a7631465d,e7a3bfaa-479d-e311-b77c-005056801da1,Collect data with up to three categories,Organize and represent data with up to three categories,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6d31e8c1-926b-463f-bcae-84d4c4a9a174-b37804e5-0959-4592-8e3a-0f7ae126799a,6d31e8c1-926b-463f-bcae-84d4c4a9a174,b37804e5-0959-4592-8e3a-0f7ae126799a,Use sensory language to convey experiences and events in seventh-grade narrative writing,Use precise words and phrases to convey experiences and events in eighth-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.525,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-efbdc51a-a39f-e311-9503-005056801da1-f8bdc51a-a39f-e311-9503-005056801da1,efbdc51a-a39f-e311-9503-005056801da1,f8bdc51a-a39f-e311-9503-005056801da1,Read a 2-category tally chart,Read a bar graph,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-01bec51a-a39f-e311-9503-005056801da1-4dbec51a-a39f-e311-9503-005056801da1,01bec51a-a39f-e311-9503-005056801da1,4dbec51a-a39f-e311-9503-005056801da1,"Read a bar graph with a <i>y</i>-axis scale by 2s, 5s, or 10s",Read a box plot,DISTINCT,0.9,0.38999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0eaba9dd-ec3f-4117-9de0-7f9834c371ab-3885dffd-a47f-43ce-ace3-3e5a8f2e3544,0eaba9dd-ec3f-4117-9de0-7f9834c371ab,3885dffd-a47f-43ce-ace3-3e5a8f2e3544,Use words to signal order in second-grade narrative writing,Use transitions to signal new settings in eighth-grade narrative writing,DISTINCT,0.9,0.4714285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0fc4dbbc-dccf-4cb9-8136-9207383362bb-3abec51a-a39f-e311-9503-005056801da1,3abec51a-a39f-e311-9503-005056801da1,0fc4dbbc-dccf-4cb9-8136-9207383362bb,Use a circle graph to represent percentage data,"Represent an even or odd number up to 50 with objects or pictures, using equal groups",DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-248063d8-2400-e411-9e54-005056801da1-398063d8-2400-e411-9e54-005056801da1,248063d8-2400-e411-9e54-005056801da1,398063d8-2400-e411-9e54-005056801da1,Subtract a two-digit number and ones using concrete objects and pictorial representations,Subtract two two-digit numbers using concrete objects and pictorial representations,COMPLEMENTARY,0.5599999999999999,0.54,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-806de533-b3b6-4c8f-a55b-a8f9817beb51-98a6bd57-66cd-45f2-a2cf-4cf0b620b911,806de533-b3b6-4c8f-a55b-a8f9817beb51,98a6bd57-66cd-45f2-a2cf-4cf0b620b911,"Explain how different types of characters in a story (e.g., static, dynamic, protagonist, antagonist) influence the plot",Explain why an addition or subtraction equation within 100 is true or false,DISTINCT,0.9,0.24000000000000002,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4e9858e9-9d72-4250-a6c5-a8486d621541-c83c677f-8708-47f4-a6ea-92c908ef7fc2,4e9858e9-9d72-4250-a6c5-a8486d621541,c83c677f-8708-47f4-a6ea-92c908ef7fc2,Describe part-part-whole relationships for numbers up to 20,Describe with fluency part-part-whole relationships for numbers up to 10,COMPLEMENTARY,0.5599999999999999,0.6300000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3abec51a-a39f-e311-9503-005056801da1-f9a3bfaa-479d-e311-b77c-005056801da1,f9a3bfaa-479d-e311-b77c-005056801da1,3abec51a-a39f-e311-9503-005056801da1,Represent length measurement data using a line plot with a whole-number unit scale,Use a circle graph to represent percentage data,DISTINCT,0.9,0.4909090909090909,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4af74b76-37f4-46cb-8e85-4d368c66c71b-a0f3d040-0044-4e69-81ed-2d7dd2739c3d,a0f3d040-0044-4e69-81ed-2d7dd2739c3d,4af74b76-37f4-46cb-8e85-4d368c66c71b,Determine the mean absolute deviation for a data set,Determine if an addition or subtraction equation within 100 is true or false,DISTINCT,0.9,0.39,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f4bdc51a-a39f-e311-9503-005056801da1-fabdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,fabdc51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph,Answer a question using information from a bar graph,COMPLEMENTARY,0.5599999999999999,0.552,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1e82a717-e686-4637-9f3e-d889c1634578-8ba5bfaa-479d-e311-b77c-005056801da1,1e82a717-e686-4637-9f3e-d889c1634578,8ba5bfaa-479d-e311-b77c-005056801da1,Interpret simple tables in familiar contexts,Interpret a scatter plot of bivariate measurement data,DISTINCT,0.9,0.30000000000000004,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1a2f6763-43b5-405a-9f42-2171e6d4e3aa-5cbcb862-476e-4ff3-b929-ba8a7631465d,1a2f6763-43b5-405a-9f42-2171e6d4e3aa,5cbcb862-476e-4ff3-b929-ba8a7631465d,Organize and represent data with up to four categories,Collect data with up to three categories,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0fc4dbbc-dccf-4cb9-8136-9207383362bb-3bbec51a-a39f-e311-9503-005056801da1,3bbec51a-a39f-e311-9503-005056801da1,0fc4dbbc-dccf-4cb9-8136-9207383362bb,Use a histogram to represent data,"Represent an even or odd number up to 50 with objects or pictures, using equal groups",DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-996c6bd8-3024-46e3-8c61-b7c5518e0526-f2a3bfaa-479d-e311-b77c-005056801da1,996c6bd8-3024-46e3-8c61-b7c5518e0526,f2a3bfaa-479d-e311-b77c-005056801da1,"Relate a number up to 1,000 to a point on a number line",Name the whole number that corresponds to a specific point on a number line from 0 to 100,DISTINCT,0.9,0.33,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-39bec51a-a39f-e311-9503-005056801da1-f4bdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,39bec51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph,Answer a question using information from a circle graph using percentage calculations,DISTINCT,0.9,0.3814285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f8bdc51a-a39f-e311-9503-005056801da1-febdc51a-a39f-e311-9503-005056801da1,f8bdc51a-a39f-e311-9503-005056801da1,febdc51a-a39f-e311-9503-005056801da1,Read a bar graph,Read a pictograph (1 symbol = more than 1 object),DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-05931362-6d45-4773-9cb6-4cc4569adbdd-ef0b6ac3-ddcf-4a54-9362-da39b5ff709a,05931362-6d45-4773-9cb6-4cc4569adbdd,ef0b6ac3-ddcf-4a54-9362-da39b5ff709a,"Use dialogue to develop experiences, events, and/or characters in eighth-grade narrative writing","Use description to develop experiences, events, and/or characters in eighth-grade narrative writing",COMPLEMENTARY,0.5599999999999999,0.5700000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-57bac51a-a39f-e311-9503-005056801da1-8aa3bfaa-479d-e311-b77c-005056801da1,57bac51a-a39f-e311-9503-005056801da1,8aa3bfaa-479d-e311-b77c-005056801da1,Count back by ones from a number less than 20,Count on by ones from a number within 1000,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-343b5e75-b88a-41d1-abef-2c377daec27c-6a354e80-188a-4392-9111-d5cec537f247,343b5e75-b88a-41d1-abef-2c377daec27c,6a354e80-188a-4392-9111-d5cec537f247,Solve a put-together or take-apart word problem within 20 with unknowns in any position,Solve an add-to or take-from word problem within 20 with unknowns in any position,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-a072d817-17d7-491e-81b2-f23fdf9ab821-c1d97f7b-684f-4921-91f3-9f7ff30279f4,c1d97f7b-684f-4921-91f3-9f7ff30279f4,a072d817-17d7-491e-81b2-f23fdf9ab821,Use temporal words to signal the order of events in first-grade narrative writing,Use transitions to signal new settings in seventh-grade narrative writing,DISTINCT,0.9,0.46499999999999997,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3cbec51a-a39f-e311-9503-005056801da1-fdbdc51a-a39f-e311-9503-005056801da1,fdbdc51a-a39f-e311-9503-005056801da1,3cbec51a-a39f-e311-9503-005056801da1,Answer a question using information from a tally chart,Answer a question using information from a histogram,DISTINCT,0.9,0.39,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02222033-a285-4834-93e6-aa8077b7e3ca-78a3bfaa-479d-e311-b77c-005056801da1,02222033-a285-4834-93e6-aa8077b7e3ca,78a3bfaa-479d-e311-b77c-005056801da1,Compare whole numbers to 120 using words,Compare two 2-digit numbers using words,COMPLEMENTARY,0.5599999999999999,0.5,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0c959849-2229-4f8b-9b93-b65f8a1af4ee-5fbac51a-a39f-e311-9503-005056801da1,5fbac51a-a39f-e311-9503-005056801da1,0c959849-2229-4f8b-9b93-b65f8a1af4ee,Identify odd and even numbers less than 100,Identify odd and even numbers up to 40,COMPLEMENTARY,0.5599999999999999,0.693,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-248063d8-2400-e411-9e54-005056801da1-2aa3bfaa-479d-e311-b77c-005056801da1,248063d8-2400-e411-9e54-005056801da1,2aa3bfaa-479d-e311-b77c-005056801da1,Subtract a two-digit number and ones using concrete objects and pictorial representations,Subtract within 20 using any strategy,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02222033-a285-4834-93e6-aa8077b7e3ca-98bac51a-a39f-e311-9503-005056801da1,02222033-a285-4834-93e6-aa8077b7e3ca,98bac51a-a39f-e311-9503-005056801da1,Compare whole numbers to 120 using words,"Compare whole numbers to 1000 using the symbols <, >, and =",COMPLEMENTARY,0.5599999999999999,0.54,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-681c56f8-10d8-40b7-a7ba-f8f82377c503-82bac51a-a39f-e311-9503-005056801da1,82bac51a-a39f-e311-9503-005056801da1,681c56f8-10d8-40b7-a7ba-f8f82377c503,Subtract a 1-digit number from a 2-digit number,Mentally add or subtract 10 or 100 to or from a number between 100 and 900,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3cbec51a-a39f-e311-9503-005056801da1-98117de8-1e18-4dca-8838-a4d2b4eb978f,98117de8-1e18-4dca-8838-a4d2b4eb978f,3cbec51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph (1 symbol = 1 object),Answer a question using information from a histogram,DISTINCT,0.9,0.3342857142857143,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-03bec51a-a39f-e311-9503-005056801da1-f4bdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,03bec51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph,"Answer a question using information from a bar graph with a y-axis scale by 2s, 5s, or 10s",DISTINCT,0.9,0.375,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-a69f111f-8cd4-4a55-93c1-b1093565306f-f4d8401a-86b6-47e6-91b8-4a9f22e70646,f4d8401a-86b6-47e6-91b8-4a9f22e70646,a69f111f-8cd4-4a55-93c1-b1093565306f,Justify the result of comparing the values of expressions involving addition or subtraction within 10,Justify the result of comparing the values of expressions involving addition or subtraction within 20,COMPLEMENTARY,0.5599999999999999,0.693,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-4c66ef8c-a516-4a27-8f28-c0548a75bee4-b690bc43-0230-4feb-999a-97ddcb1a30cf,4c66ef8c-a516-4a27-8f28-c0548a75bee4,b690bc43-0230-4feb-999a-97ddcb1a30cf,"Subtract a multiple of 10 from a multiple of 10 in the range 10 to 90, using various methods",Subtract within 1000 using pictures or concrete models,DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-f4bdc51a-a39f-e311-9503-005056801da1-fdbdc51a-a39f-e311-9503-005056801da1,f4bdc51a-a39f-e311-9503-005056801da1,fdbdc51a-a39f-e311-9503-005056801da1,Answer a question using information from a picture graph,Answer a question using information from a tally chart,COMPLEMENTARY,0.5599999999999999,0.528,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-175f65db-8c6c-4ad6-8103-5ec4788ed964-f9a3bfaa-479d-e311-b77c-005056801da1,175f65db-8c6c-4ad6-8103-5ec4788ed964,f9a3bfaa-479d-e311-b77c-005056801da1,Use a picture graph or pictograph to represent groups of objects (1 symbol = 1 object),Represent length measurement data using a line plot with a whole-number unit scale,DISTINCT,0.9,0.44999999999999996,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0fc4dbbc-dccf-4cb9-8136-9207383362bb-fcbdc51a-a39f-e311-9503-005056801da1,fcbdc51a-a39f-e311-9503-005056801da1,0fc4dbbc-dccf-4cb9-8136-9207383362bb,Use a tally chart to represent data,"Represent an even or odd number up to 50 with objects or pictures, using equal groups",DISTINCT,0.9,0.48,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-57bac51a-a39f-e311-9503-005056801da1-72a3bfaa-479d-e311-b77c-005056801da1,57bac51a-a39f-e311-9503-005056801da1,72a3bfaa-479d-e311-b77c-005056801da1,Count back by ones from a number less than 20,Count on by ones from a number within 120,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-00bec51a-a39f-e311-9503-005056801da1-fabdc51a-a39f-e311-9503-005056801da1,fabdc51a-a39f-e311-9503-005056801da1,00bec51a-a39f-e311-9503-005056801da1,Answer a question using information from a bar graph,Answer a question using information from a pictograph (1 symbol = more than 1 object),DISTINCT,0.9,0.36,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-558c10db-6b9f-491d-a8ee-236525ed7959-f7bdc51a-a39f-e311-9503-005056801da1,f7bdc51a-a39f-e311-9503-005056801da1,558c10db-6b9f-491d-a8ee-236525ed7959,Answer a question using information from a pictograph (1 symbol = 1 object),Answer a question using information from box plots,DISTINCT,0.9,0.36428571428571427,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0ba81555-5e32-48bf-83cd-cbbed33c2612-c83c677f-8708-47f4-a6ea-92c908ef7fc2,0ba81555-5e32-48bf-83cd-cbbed33c2612,c83c677f-8708-47f4-a6ea-92c908ef7fc2,Describe feelings in second-grade narrative writing,Describe with fluency part-part-whole relationships for numbers up to 10,DISTINCT,0.9,0.24000000000000002,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-00bec51a-a39f-e311-9503-005056801da1-8ebac51a-a39f-e311-9503-005056801da1,00bec51a-a39f-e311-9503-005056801da1,8ebac51a-a39f-e311-9503-005056801da1,Answer a question using information from a pictograph (1 symbol = more than 1 object),"Answer a question using an ordinal number up to ""twentieth""",DISTINCT,0.9,0.31500000000000006,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0eaba9dd-ec3f-4117-9de0-7f9834c371ab-c1d97f7b-684f-4921-91f3-9f7ff30279f4,c1d97f7b-684f-4921-91f3-9f7ff30279f4,0eaba9dd-ec3f-4117-9de0-7f9834c371ab,Use temporal words to signal the order of events in first-grade narrative writing,Use words to signal order in second-grade narrative writing,COMPLEMENTARY,0.5599999999999999,0.6399999999999999,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-79a3bfaa-479d-e311-b77c-005056801da1-95a3bfaa-479d-e311-b77c-005056801da1,79a3bfaa-479d-e311-b77c-005056801da1,95a3bfaa-479d-e311-b77c-005056801da1,Compare two 2-digit numbers using standard symbols,"Compare two 3-digit numbers using standard symbols, emphasizing the meanings of hundreds, tens, and ones",COMPLEMENTARY,0.5599999999999999,0.5514285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-40bec51a-a39f-e311-9503-005056801da1-a0f3d040-0044-4e69-81ed-2d7dd2739c3d,40bec51a-a39f-e311-9503-005056801da1,a0f3d040-0044-4e69-81ed-2d7dd2739c3d,Determine the mean of a set of data,Determine the mean absolute deviation for a data set,COMPLEMENTARY,0.5599999999999999,0.6000000000000001,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-6dbac51a-a39f-e311-9503-005056801da1-e11113b1-d04b-4dd0-bea6-3bacc665e890,6dbac51a-a39f-e311-9503-005056801da1,e11113b1-d04b-4dd0-bea6-3bacc665e890,Relate a picture model to a basic addition fact,Relate a number line model to an addition or subtraction fact within 20,COMPLEMENTARY,0.5599999999999999,0.5314285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-0eaba9dd-ec3f-4117-9de0-7f9834c371ab-a072d817-17d7-491e-81b2-f23fdf9ab821,0eaba9dd-ec3f-4117-9de0-7f9834c371ab,a072d817-17d7-491e-81b2-f23fdf9ab821,Use words to signal order in second-grade narrative writing,Use transitions to signal new settings in seventh-grade narrative writing,DISTINCT,0.9,0.4714285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-02bec51a-a39f-e311-9503-005056801da1-fcbdc51a-a39f-e311-9503-005056801da1,02bec51a-a39f-e311-9503-005056801da1,fcbdc51a-a39f-e311-9503-005056801da1,"Use a bar graph with a y-axis scale by 2s, 5s, or 10s to represent data",Use a tally chart to represent data,DISTINCT,0.9,0.46714285714285714,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-35a3bfaa-479d-e311-b77c-005056801da1-40bec51a-a39f-e311-9503-005056801da1,40bec51a-a39f-e311-9503-005056801da1,35a3bfaa-479d-e311-b77c-005056801da1,Determine the mean of a set of data,Determine if an addition or subtraction equation within 20 is true or false,DISTINCT,0.9,0.39,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-3cbec51a-a39f-e311-9503-005056801da1-a6458c8e-6426-49f9-b3d6-1857f2bc458f,a6458c8e-6426-49f9-b3d6-1857f2bc458f,3cbec51a-a39f-e311-9503-005056801da1,Answer a question using information from a data representation,Answer a question using information from a histogram,COMPLEMENTARY,0.5599999999999999,0.528,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-1a28e861-6c5f-4407-ad9b-56f753edb75e-e96615ed-b850-4756-921e-e52cbe46c0e7,1a28e861-6c5f-4407-ad9b-56f753edb75e,e96615ed-b850-4756-921e-e52cbe46c0e7,Represent backward counting by tens from a number within 200 in a variety of ways,"Represent forward counting by twos, fives, tens, twenty-fives, or hundreds up to 1000 in a variety of ways",COMPLEMENTARY,0.5599999999999999,0.51,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
REL-911e448a-5875-4ac7-83f1-7c4c8e2e9807-fef8d552-a177-490a-aa1a-a1a845337050,911e448a-5875-4ac7-83f1-7c4c8e2e9807,fef8d552-a177-490a-aa1a-a1a845337050,Collect data with up to four categories,Collect and organize data with up to four categories,COMPLEMENTARY,0.5599999999999999,0.54,CAPTURE_RELATIONSHIP,P3,0.393,Related skills that support each other but remain distinct
