SKILL_ID,SKILL_NAME,GRADE_LEVEL_NAME,GRADE_LEVEL_SHORT_NAME,SKILL_AREA_NAME,CONTENT_AREA_NAME,AUTHORITY,EQUIVALENCE_TYPE,EQUIVALENCE_GROUP_ID,COMPLEXITY_LEVEL,PREREQUISITE_SKILL_ID,IS_SPIRAL_SKILL
63334c9c-a69f-e311-9503-005056801da1,"Identify and analyze characteristics of different genres including literary nonfiction (e.g., literary essays) and different forms of poetry (e.g., ballad, sonnet) to help establish an interpretive framework for understanding different works",Grade 9,9,Conventions and Range of Reading,English Language Arts,Unknown,unique,,10,,False
7a334c9c-a69f-e311-9503-005056801da1,Analyze archetypes found in classical literature and how classical literature has affected modern literature and film,Grade 10,10,Conventions and Range of Reading,English Language Arts,Unknown,unique,,11,,False
9c3dc225-3800-e411-9e54-005056801da1,"Become familiar with listening to a range of literary texts in a range of contexts (e.g., poems and traditional stories in books or online)",Pre-K,PK,Conventions and Range of Reading,English Language Arts,Unknown,unique,,0,,False
1d3ec225-3800-e411-9e54-005056801da1,"Consider and understand the context of literary texts, and draw on this knowledge to support comprehension (e.g., relate content of text to the time it was written and to knowledge of the author's particular viewpoint)",Grade 6,6,Conventions and Range of Reading,English Language Arts,Unknown,unique,,7,,False
6e40c225-3800-e411-9e54-005056801da1,"Read and appreciate English literature by reading a wide range of high-quality, challenging, classic literature, including whole texts and poetry since 1789, including representative Romantic poetry (e.g., Wordsworth)",Grade 10,10,Conventions and Range of Reading,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,11,,False
f73fc225-3800-e411-9e54-005056801da1,Listen to a wide range of poems and stories that are at a level beyond which could be read independently,Kindergarten,K,Conventions and Range of Reading,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,1,,False
f43fc225-3800-e411-9e54-005056801da1,"Listen to a wide range of contemporary and classic poetry and stories that are at a level beyond which could be read independently (e.g., chapter books)",Grade 1,1,Conventions and Range of Reading,English Language Arts,North Dakota English Language Arts Content Standards,grade-progression,SB-0148,2,,True
fd10f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 9.7 to 11.0,Grade 9,9,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,10,fa10f61e-e69f-e311-9503-005056801da1,True
0611f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by recognizing when comprehension becomes unclear or contentions with the text arise; apply previously learned corrective strategies automatically, flexibly, and in a more sophisticated manner, including compartmentalizing questions/confusion while moving forward in the text and recognizing previous misreadings",Grade 12,12,Development of Independence,English Language Arts,Unknown,unique,,13,,False
0411f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 11.2 to 13.0,Grade 11,11,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,12,0011f61e-e69f-e311-9503-005056801da1,True
0711f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 11.9 to 14.1,Grade 12,12,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,13,3f12f61e-e69f-e311-9503-005056801da1,True
1440c225-3800-e411-9e54-005056801da1,"Make formal presentations and demonstrate ideas to others with confidence and authority, using language effectively",Grade 6,6,Development of Independence,English Language Arts,Unknown,unique,,7,,False
2d12f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 6.0 to 7.0,Grade 5,5,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,6,ed10f61e-e69f-e311-9503-005056801da1,True
2c12f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by previewing, setting a purpose for reading, reading ahead, applying skills from across the language arts, and, in particular using text structure to aid in comprehension",Grade 5,5,Development of Independence,English Language Arts,Unknown,unique,,6,,False
4f97d8e5-fffb-4822-bce7-1931f73615c5,Maintain meaning when paraphrasing texts read independently,Grade 2,2,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0037,3,,True
660008da-4ba6-4134-a853-e46d841e49f8,"Maintain meaning and logical order when summarizing, paraphrasing, and responding to texts read independently (e.g., reading log, journal, book talks)",Grade 5,5,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0038,6,fc64b7dd-e1b0-4042-a4fc-c356e2b70eff,True
3912f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 9.7 to 11.0,Grade 9,9,Development of Independence,English Language Arts,Unknown,unique,,10,,False
3212f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by recognizing when comprehension becomes unclear and applying corrective strategies automatically, including summarizing and reviewing previous points, making connections to other texts and prior knowledge, and applying skills from across the language arts",Grade 7,7,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0039,8,,True
f010f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 6.0 to 7.0,Grade 5,5,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,6,2d12f61e-e69f-e311-9503-005056801da1,True
2112f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 1.6 to 3.3,Grade 1,1,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,2,,True
0c9507ff-2da1-43f3-a36c-f89957769a5a,"Listen and engage with texts read aloud, and begin to respond to related questions",Pre-K,PK,Development of Independence,English Language Arts,Unknown,unique,,0,,False
1540c225-3800-e411-9e54-005056801da1,"Make formal presentations and demonstrate ideas to others, beginning to alter style depending on purpose and audience",Grade 7,7,Development of Independence,English Language Arts,Unknown,unique,,8,,False
436b85d3-9420-42a3-a60c-04cefbfe1620,"Read regularly and independently in twelfth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 12,12,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,13,9176730e-518f-4469-9ee1-74e2f1da58eb,True
2712f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 3.9 to 5.1,Grade 3,3,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,4,e610f61e-e69f-e311-9503-005056801da1,True
cfd029cf-1108-42d7-a9e3-20624f119b3b,"Regularly engage in individual and group reading of a series of conceptually related complex texts on topics of study, expanding vocabulary and knowledge to be used as context for new learning",Grade 12,12,Development of Independence,English Language Arts,Minnesota K-12 Academic Standards in English Language Arts,grade-progression,SB-0144,13,0c14635f-3ea6-4d30-a72c-a7b03216ccc5,True
0310f61e-e69f-e311-9503-005056801da1,"Confirm or correct understanding of a word or a larger text by using context clues, including both words and text structures, by using phonics, particularly understanding of word morphology, and by slowing reading pace and/or rereading",Grade 3,3,Development of Independence,English Language Arts,Unknown,state-variant,SA-0025,4,,False
0c14635f-3ea6-4d30-a72c-a7b03216ccc5,"Regularly engage in independent and group reading of more sophisticated related texts on topics of study, expanding vocabulary and knowledge to be used as context for new learning",Grade 11,11,Development of Independence,English Language Arts,Minnesota K-12 Academic Standards in English Language Arts,grade-progression,SB-0144,12,61da0a5d-1f65-41f7-af2d-c04158189a5e,True
3f12f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 11.2 to 13.0,Grade 11,11,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,12,0411f61e-e69f-e311-9503-005056801da1,True
f910f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by recognizing when comprehension becomes unclear and applying corrective strategies automatically, including summarizing, paraphrasing, reviewing previous points, making connections to other texts and prior knowledge, determining word- and paragraph-level meaning of confusing passages, and applying skills from across the language arts",Grade 8,8,Development of Independence,English Language Arts,Unknown,unique,,9,,False
71965a33-4807-4a0f-8f6b-c5d90281e9fe,"Confirm or correct understanding of a word or a larger text by using context clues, including both words and text structures, and by slowing reading pace and/or rereading",Grade 3,3,Development of Independence,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0025,4,,False
b8fb9d29-75a7-45fb-9b3c-57342094775f,"Read independently with comprehension in first-grade-appropriate literary texts for a sustained period of time, and participate in whole- and small-group guided reading",Grade 1,1,Development of Independence,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0026,2,,False
ef10f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by predicting and checking predictions, noting important parts, reading around, and applying skills from across the language arts including using text structure",Grade 5,5,Development of Independence,English Language Arts,Unknown,unique,,6,,False
1975ea1c-922f-468c-ab31-f8c93736b6f8,"With assistance, confirm or correct understanding of a word in context through the use of illustrations, phonics (e.g., sounding out words through syllabication) and by applying repair strategies (e.g., slowing reading pace and/or asking questions)",Grade 1,1,Development of Independence,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0027,2,,False
ff0ff61e-e69f-e311-9503-005056801da1,"Confirm or correct understanding of a word in context through the use of various text features (e.g., illustrations, bold print, glossaries), phonics (e.g., sounding out words, especially initial and final letters), and by applying repair strategies (e.g., slowing reading pace and/or rereading aloud)",Grade 2,2,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0041,3,fb0ff61e-e69f-e311-9503-005056801da1,True
263ec225-3800-e411-9e54-005056801da1,"Continue to develop confidence in using language effectively in a variety of situations (e.g., drama, formal presentations, debate)",Grade 3,3,Development of Independence,English Language Arts,Unknown,unique,,4,,False
1f324c9c-a69f-e311-9503-005056801da1,"Confirm or correct understanding of text by slowing reading pace, asking questions, and checking predictions",Grade 1,1,Development of Independence,English Language Arts,Unknown,unique,,2,,False
4749f2f7-737c-49c2-b645-10b11f167daa,"Read regularly and independently in seventh-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 7,7,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,8,735762a4-89e6-4909-a7da-0555604f9e32,True
543ec225-3800-e411-9e54-005056801da1,"Deliberately seek out accessible alternative interpretations of information and ideas (e.g., documentaries / on-line resources) to complement and clarify one's own understanding",Grade 8,8,Development of Independence,English Language Arts,Unknown,unique,,9,,False
43b32297-1baf-4556-b9bf-50672fa3dd78,"Read and understand literary nonfiction texts corresponding to the highest level of text complexity for grades 9–10, with guided instruction as needed, by the end of ninth grade",Grade 9,9,Development of Independence,English Language Arts,Illinois Learning Standards for Spanish Language Arts,unique,,10,,False
3012f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 7.0 to 8.0,Grade 6,6,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,7,f010f61e-e69f-e311-9503-005056801da1,True
0311f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by recognizing when comprehension becomes unclear and applying corrective strategies automatically and in a more sophisticated manner, including compartmentalizing questions/confusion while moving forward in the text and recognizing previous misreadings",Grade 11,11,Development of Independence,English Language Arts,Unknown,unique,,12,,False
3812f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by recognizing when comprehension of texts becomes unclear and applying previously learned corrective strategies automatically and in a more sophisticated manner, including connecting the passage to the overall meaning of the text",Grade 9,9,Development of Independence,English Language Arts,Unknown,unique,,10,,False
593ec225-3800-e411-9e54-005056801da1,"Demonstrate increasingly independent, fluent reading, automatically applying knowledge of grapheme-phoneme correspondences",Grade 2,2,Development of Independence,English Language Arts,Unknown,unique,,3,,False
d53dc225-3800-e411-9e54-005056801da1,Broaden experience of reading a wide range of literary texts and express preferences and opinions,Grade 7,7,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,8,,False
47e6946f-b49b-459e-86e8-8ed5194e7ddc,"Select books of interest to interact with independently (e.g., conduct a ""picture walk,"" using illustrations to prompt an oral narrative or interpretation of a story or of information in a text)",Pre-K,PK,Development of Independence,English Language Arts,Unknown,unique,,0,,False
b67c8eb0-d567-4d3e-99e5-b6fa2412d21f,Engage actively in whole- and small-group reading of fifth-grade-appropriate texts to improve use of independent reading strategies,Grade 5,5,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,grade-progression,SB-0212,6,bd1c44b4-ce1c-4409-9e07-b73054222210,True
2a4d16d6-24c3-4fbe-b2bf-2446b45c1dd9,Maintain meaning and logical order when paraphrasing texts read independently,Grade 3,3,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0037,4,4f97d8e5-fffb-4822-bce7-1931f73615c5,True
bd1c44b4-ce1c-4409-9e07-b73054222210,Engage actively in whole- and small-group reading of fourth-grade-appropriate texts to develop independent reading strategies,Grade 4,4,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,grade-progression,SB-0212,5,c85614c9-f5e0-4cf4-978a-2d3d4b21c66c,True
0710f61e-e69f-e311-9503-005056801da1,"Confirm or correct understanding of a text by using word-attack skills and syntax (i.e., part of speech, position of the word within the sentence) and by using an increasing variety of repair strategies (e.g., slowing reading pace, rereading, and reading on)",Grade 4,4,Development of Independence,English Language Arts,Unknown,unique,,5,,False
e910f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 3.9 to 5.1,Grade 3,3,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,4,2712f61e-e69f-e311-9503-005056801da1,True
e08e5fa0-530f-41c1-b7ee-4063873ae571,"Read regularly and independently in second-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 2,2,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,3,,True
ca324bed-ade8-4115-bcb1-ee3d7f6a096c,"Read regularly and independently in eighth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 8,8,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,9,4749f2f7-737c-49c2-b645-10b11f167daa,True
f3de9d9b-a250-46d6-a2a4-66fa0cd6a0be,"Read independently with comprehension in first-grade-appropriate texts for a sustained period of time, and participate in whole- and small-group guided reading",Grade 1,1,Development of Independence,English Language Arts,Unknown,state-variant,SA-0026,2,,False
0b10f61e-e69f-e311-9503-005056801da1,"Confirm or correct understanding of text by previewing and setting a purpose for reading, using word-attack skills, and by rereading and/or reading ahead or around as necessary",Grade 5,5,Development of Independence,English Language Arts,Unknown,unique,,6,,False
e0641c5c-981f-4431-b6ed-474736f25796,"Read regularly and independently in third-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 3,3,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,4,e08e5fa0-530f-41c1-b7ee-4063873ae571,True
4212f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 11.9 to 14.1,Grade 12,12,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,13,0711f61e-e69f-e311-9503-005056801da1,True
9bd821fc-a914-4be3-87cc-187652bc4611,"Read regularly and independently in fourth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 4,4,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,5,e0641c5c-981f-4431-b6ed-474736f25796,True
f210f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by visualizing unfamiliar situations, diagramming complex relationships, and applying skills from across the language arts",Grade 6,6,Development of Independence,English Language Arts,Unknown,unique,,7,,False
3b12f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text, recognizing when comprehension becomes unclear and applying previously learned corrective strategies automatically and in a more sophisticated manner, including compartmentalizing questions/confusion while continuing to move forward in the text",Grade 10,10,Development of Independence,English Language Arts,Unknown,unique,,11,,False
3312f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 8.0 to 9.0,Grade 7,7,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,8,f310f61e-e69f-e311-9503-005056801da1,True
2912f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by previewing the table of contents or headings, applying knowledge of words and sentence structure, looking for clues to confirm inferences, and applying skills from across the language arts",Grade 4,4,Development of Independence,English Language Arts,Unknown,unique,,5,,False
dfc50ee3-a6af-4eb7-b231-1577c05efedd,Engage in whole- and small-group guided reading of second-grade-appropriate texts to practice reading strategies,Grade 2,2,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,grade-progression,SB-0212,3,,True
3612f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 8.8 to 10.0,Grade 8,8,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,9,f710f61e-e69f-e311-9503-005056801da1,True
3c12f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 10.5 to 12.0,Grade 10,10,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,11,fd10f61e-e69f-e311-9503-005056801da1,True
fb0ff61e-e69f-e311-9503-005056801da1,"With assistance, confirm or correct understanding of a word in context through the use of illustrations, phonics (e.g., sounding out words, especially initial and final letters), and by applying repair strategies (e.g., slowing reading pace and/or asking questions)",Grade 1,1,Development of Independence,English Language Arts,Unknown,state-variant,SA-0027,2,,False
a5b39953-e1db-44f8-945d-a7f830b5f657,Regularly engage in independent and group reading of conceptually related texts on topics of study to build vocabulary and a broader body of knowledge to be used as context for new learning,Grade 8,8,Development of Independence,English Language Arts,Georgia K-12 English Language Arts Standards,unique,,9,,False
a4e24fa5-1a79-4ae8-8075-2200827b0331,"Read regularly and independently in ninth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 9,9,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,10,ca324bed-ade8-4115-bcb1-ee3d7f6a096c,True
f610f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by recognizing when comprehension becomes unclear and applying corrective strategies automatically including summarizing and reviewing previous points, making connections to other texts and prior knowledge, and applying skills from across the language arts",Grade 7,7,Development of Independence,English Language Arts,Unknown,unique,,8,,False
2412f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 2.8 to 4.2,Grade 2,2,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,3,e310f61e-e69f-e311-9503-005056801da1,True
42324c9c-a69f-e311-9503-005056801da1,"Monitor and adjust understanding of text by using background knowledge, predicting, rereading, creating sensory images, generating questions, and applying skills from across the language arts",Grade 3,3,Development of Independence,English Language Arts,Unknown,unique,,4,,False
08324c9c-a69f-e311-9503-005056801da1,"With assistance, confirm or correct understanding of a text by using illustrations and other strategies (e.g., looking back, checking for clues)",Kindergarten,K,Development of Independence,English Language Arts,Unknown,unique,,1,,False
735762a4-89e6-4909-a7da-0555604f9e32,"Read regularly and independently in sixth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 6,6,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,7,cddb2475-51ad-408e-b9d9-52b4aa66c94c,True
607fb355-f5c8-45cb-9bb4-5a19df6f5254,"Read regularly and independently in tenth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 10,10,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,11,a4e24fa5-1a79-4ae8-8075-2200827b0331,True
32164c89-d818-47ae-a484-39135f26436c,"Regularly engage in independent and group reading of more complex conceptually related texts on topics of study, building vocabulary and a broader body of knowledge to be used as context for new learning",Grade 9,9,Development of Independence,English Language Arts,Georgia K-12 English Language Arts Standards,unique,,10,,False
f23ec225-3800-e411-9e54-005056801da1,"Further develop confidence and skill in using language in more formal situations, including through formal presentations and debates, maintaining a focus on the topic and using notes where necessary",Grade 4,4,Development of Independence,English Language Arts,Unknown,unique,,5,,False
3941c225-3800-e411-9e54-005056801da1,"Use language confidently in a range of contexts, to show understanding and to communicate with others (e.g. in informal public speaking, through interviewing or being interviewed)",Grade 5,5,Development of Independence,English Language Arts,Unknown,unique,,6,,False
f310f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 7.0 to 8.0,Grade 6,6,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,7,3012f61e-e69f-e311-9503-005056801da1,True
fc10f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by recognizing when comprehension becomes unclear and applying previously learned corrective strategies automatically and in a more sophisticated manner, including connecting the passage to the overall meaning of the text",Grade 9,9,Development of Independence,English Language Arts,Unknown,unique,,10,,False
4112f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by recognizing when comprehension becomes unclear or contentions with the text arise; apply previously learned corrective strategies automatically, flexibly, and in a more sophisticated manner, including compartmentalizing questions/confusion while moving forward in the text and recognizing previous misreadings",Grade 12,12,Development of Independence,English Language Arts,Unknown,unique,,13,,False
9176730e-518f-4469-9ee1-74e2f1da58eb,"Read regularly and independently in eleventh-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 11,11,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,12,607fb355-f5c8-45cb-9bb4-5a19df6f5254,True
c140c225-3800-e411-9e54-005056801da1,"Seek out accessible alternative interpretations of literary texts (e.g., film versions of a novel) to complement and clarify one's own understanding",Grade 8,8,Development of Independence,English Language Arts,Unknown,unique,,9,,False
357dc34a-8f41-4b17-8bc3-621c87d2229d,Begin to read and engage with books independently as well as in groups,Kindergarten,K,Development of Independence,English Language Arts,Unknown,unique,,1,,False
f4324c9c-a69f-e311-9503-005056801da1,Draw automatically on strategies as needed in order to fully comprehend a variety of complex and challenging texts and to apply the understanding to analyze and critique texts,Grade 12,12,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,13,,False
3512f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by recognizing when comprehension becomes unclear and applying corrective strategies automatically, including summarizing, paraphrasing, reviewing previous points, making connections to other texts and prior knowledge, determining word- and paragraph-level meaning of confusing passages, and applying skills from across the language",Grade 8,8,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0039,9,3212f61e-e69f-e311-9503-005056801da1,True
2a12f61e-e69f-e311-9503-005056801da1,Read informational texts within the ATOS range of 5.0 to 6.1,Grade 4,4,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,5,e910f61e-e69f-e311-9503-005056801da1,True
ec10f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text by previewing, applying knowledge of words and sentence structure, looking for clues to confirm inferences, and applying skills from across the language arts",Grade 4,4,Development of Independence,English Language Arts,Unknown,unique,,5,,False
61da0a5d-1f65-41f7-af2d-c04158189a5e,"Regularly engage in independent and group reading of increasingly complex related texts on topics of study, expanding vocabulary and knowledge to be used as context for new learning",Grade 10,10,Development of Independence,English Language Arts,Minnesota K-12 Academic Standards in English Language Arts,grade-progression,SB-0144,11,,True
2f12f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by visualizing unfamiliar situations and diagramming complex relationships, and applying skills from across the language arts",Grade 6,6,Development of Independence,English Language Arts,Unknown,unique,,7,,False
f710f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 8.0 to 9.0,Grade 7,7,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,8,3312f61e-e69f-e311-9503-005056801da1,True
fc64b7dd-e1b0-4042-a4fc-c356e2b70eff,"Maintain meaning and logical order when paraphrasing and responding to texts read independently (e.g., reading log, journal, book talks)",Grade 4,4,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0038,5,,True
1640c225-3800-e411-9e54-005056801da1,"Make formal presentations in a range of situations, shaping content and approach to suit the context and audience",Grade 8,8,Development of Independence,English Language Arts,Unknown,unique,,9,,False
2d324c9c-a69f-e311-9503-005056801da1,"Confirm or correct understanding of a text by previewing, adjusting reading speed, and rereading text portions aloud",Grade 2,2,Development of Independence,English Language Arts,Unknown,unique,,3,,False
553ec225-3800-e411-9e54-005056801da1,"Deliberately seek out alternative interpretations of information and ideas to complement one's own understanding (e.g., find other articles, texts, debates)",Grade 10,10,Development of Independence,English Language Arts,Unknown,unique,,11,,False
ebc2816e-c520-4fe3-a96a-9ca0cc50b160,"With support, monitor accuracy of decoding (e.g., rereading several sentences to check correct understanding)",Grade 1,1,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,unique,,2,,False
ed10f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 5.0 to 6.1,Grade 4,4,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,5,2a12f61e-e69f-e311-9503-005056801da1,True
fa10f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 8.8 to 10.0,Grade 8,8,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,9,3612f61e-e69f-e311-9503-005056801da1,True
cddb2475-51ad-408e-b9d9-52b4aa66c94c,"Read regularly and independently in fifth-grade-appropriate texts for sustained periods of time, increasing speed, stamina, and comprehension",Grade 5,5,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0040,6,9bd821fc-a914-4be3-87cc-187652bc4611,True
3e12f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of an informational text by recognizing when comprehension becomes unclear; apply previously learned corrective strategies automatically and in a more sophisticated manner, including compartmentalizing questions/confusion while moving forward in the text and recognizing previous misreadings",Grade 11,11,Development of Independence,English Language Arts,Unknown,unique,,12,,False
e310f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 1.6 to 3.3,Grade 1,1,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,2,2112f61e-e69f-e311-9503-005056801da1,True
0011f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 10.5 to 12.0,Grade 10,10,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,11,3c12f61e-e69f-e311-9503-005056801da1,True
ff10f61e-e69f-e311-9503-005056801da1,"Monitor and adjust understanding of a literary text, recognizing when comprehension becomes unclear and applying previously learned corrective strategies automatically and in a more sophisticated manner, including compartmentalizing questions/confusion while continuing to move forward in the text",Grade 10,10,Development of Independence,English Language Arts,Unknown,unique,,11,,False
c85614c9-f5e0-4cf4-978a-2d3d4b21c66c,Engage regularly in whole- and small-group reading of third-grade-appropriate texts to develop reading strategies,Grade 3,3,Development of Independence,English Language Arts,Hawai'i Common Core Standards for English Language Arts,grade-progression,SB-0212,4,dfc50ee3-a6af-4eb7-b231-1577c05efedd,True
8c1f5b48-9fad-464c-adb5-d83af8d0cef1,"With support, seek clarification of a text by using reading strategies or asking questions",Grade 2,2,Development of Independence,English Language Arts,Unknown,unique,,3,,False
e610f61e-e69f-e311-9503-005056801da1,Read literary texts within the ATOS range of 2.8 to 4.2,Grade 2,2,Development of Independence,English Language Arts,Unknown,grade-progression,SB-0036,3,2412f61e-e69f-e311-9503-005056801da1,True
66fcbe5c-641e-4f93-a5eb-6863d05956a3,"Regularly engage in reading conceptually related texts on topics of study, independently or with peers, building knowledge and vocabulary to support new learning",Grade 7,7,Development of Independence,English Language Arts,Georgia K-12 English Language Arts Standards,unique,,8,,False
db6cd0dc-1551-4ddb-b53a-442a866f32d6,"Interact appropriately with books and other materials and show interest in reading (e.g., ask to be read to, discuss texts)",Pre-K,PK,Development of Independence,English Language Arts,Unknown,unique,,0,,False
c412f61e-e69f-e311-9503-005056801da1,"Analyze the impact of figures of speech such as hyperbole and paradox (e.g., ""a little more than kin, and less than kind"" in <i>Hamlet</i>) used in grade-appropriate prose and poetry and evaluate an author's use of these expressions and their role in the text",Grade 12,12,Figures of Speech,English Language Arts,Unknown,unique,,13,,False
b312f61e-e69f-e311-9503-005056801da1,"Analyze the meanings of figures of speech such as euphemisms and oxymorons (e.g., ""I do forgive thy robbery, gentle thief"" in Shakespeare's Sonnet 40) in grade-appropriate prose and poetry and analyze how these expressions advance the author's purpose or message in a text",Grade 10,10,Figures of Speech,English Language Arts,Unknown,unique,,11,,False
069b3e91-3c84-4e74-88ef-8d0c240ca654,"Analyze the meanings of figures of speech such as euphemisms (e.g., <i>conflicto armado</i> en vez de <i>guerra</i>) and oxymorons (e.g., dulzuras amargas) in grade-appropriate prose and poetry and analyze their impact on the text",Grade 9,9,Figures of Speech,English Language Arts,Illinois Learning Standards for Spanish Language Arts,state-variant,SA-0028,10,,False
